driverId,driverScore,driveDistanceMeters,driveTimeMilliseconds,count_obstructedCamera,count_mobileUsage,count_noSeatbelt,count_distractedDrivingAutomatic,count_followingDistance,count_drowsy,count_braking,count_defensiveDriving,count_harshTurn,count_crash,scoreImpact_obstructedCamera,scoreImpact_mobileUsage,scoreImpact_noSeatbelt,scoreImpact_distractedDrivingAutomatic,scoreImpact_followingDistance,scoreImpact_drowsy,scoreImpact_braking,scoreImpact_defensiveDriving,scoreImpact_harshTurn,scoreImpact_crash,durationMilliseconds_maxSpeed,scoreImpact_maxSpeed,MaxSpeed_coached,Drowsy_coached,MobileUsage_coached,NoSeatbelt_coached,Braking_coached,ObstructedCamera_coached,DefensiveDriving_coached,HarshTurn_coached,driverName,tagId,tagName,parentTagId,parentTagName,fecha_corte
53719997,82,4703811,282792848,0,18,0,0,0,0,0,0,0,0,0.0,-18.475354558250746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,CRUIRV,4357030,Sayer Sencillo,4363965,EC-02,2026-05-17T23:59:59.000000
53929339,0,787048,79456966,0,10,19,0,0,0,0,0,0,0,0.0,-61.34355210863887,-38.85091633547129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266883,-1.6794185169365767,2,0,3,0,0,0,0,0,VACGUI,4433380,Liverpool Local,4363964,EC-01,2026-05-17T23:59:59.000000
53929344,92,627939,66535228,0,1,0,0,0,0,0,0,0,0,0.0,-7.688695876510298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,CHAJOS,4433380,Liverpool Local,4363964,EC-01,2026-05-17T23:59:59.000000
53929454,94,2378636,126424008,0,3,0,0,0,0,0,0,0,0,0.0,-6.089244424115334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38002,-0.1502958203951262,0,0,0,0,0,0,0,0,SANVIC02,4363972,MeLi Asignado,4363967,EC-05,2026-05-17T23:59:59.000000
53929471,99,1415347,196885986,0,0,1,0,0,0,0,0,0,0,0.0,0.0,-1.137066740523702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,OLVLUI,4433387,Pilgrims Tepo,4363965,EC-02,2026-05-17T23:59:59.000000
53929482,77,619684,59126357,0,3,0,0,0,0,0,0,0,0,0.0,-23.3733580340948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,DELHER,4713211,Walmart Sencillo ,4363970,EC-08,2026-05-17T23:59:59.000000
53929484,89,1526869,189293499,0,3,1,0,0,0,0,0,0,0,0.0,-9.486141902154017,-1.0540157669060017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,LOPJUL,4433387,Pilgrims Tepo,4363965,EC-02,2026-05-17T23:59:59.000000
54001521,36,2144737,140380166,0,28,0,0,0,0,0,0,0,0,0.0,-63.03098981366948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207988,-0.7408026572642749,2,0,5,0,0,0,0,0,RIVJOS01,7353094,Sayer Thorton,4363965,EC-02,2026-05-17T23:59:59.000000
54001534,68,4267126,249306002,0,26,7,0,0,0,0,0,0,0,0.0,-29.41765300579361,-2.64004578257122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,JERJHO,5199942,Walmart Full,4363970,EC-08,2026-05-17T23:59:59.000000
54055089,57,1441671,143928269,0,6,20,0,0,0,0,0,0,0,0.0,-20.093483187218165,-22.326092430242404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96987,-0.3369282513916707,0,0,0,0,0,0,0,0,MEZLEO,4433380,Liverpool Local,4363964,EC-01,2026-05-17T23:59:59.000000
54055096,99,2682360,153641991,0,0,1,0,0,0,0,0,0,0,0.0,0.0,-0.5999731579653738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237205,-0.7719406604148993,0,0,0,0,0,0,0,0,MEDHEC,4363972,MeLi Asignado,4363967,EC-05,2026-05-17T23:59:59.000000
54134422,100,2524533,154514923,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40027,-0.12952470616705417,0,0,0,0,0,0,0,0,GONCAR02,5138742,Mabe Componentes,5021095,EC-10,2026-05-17T23:59:59.000000
54134424,0,2855305,168169526,0,42,11,1,0,0,2,0,1,0,0.0,-71.01775256934019,-6.199962525894783,-0.21406970011915238,0.0,0.0,-5.636329568995256,0.0,-2.818164784497628,0.0,16976503,-50.4743736983596,152,0,20,0,1,0,0,0,VAZISA01,7353095,Sayer Vuelteros,4363965,EC-02,2026-05-17T23:59:59.000000
54151757,98,922886,95574064,0,0,1,0,0,0,0,0,0,0,0.0,0.0,-1.7438166794165262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,GARGEL,4433387,Pilgrims Tepo,4363965,EC-02,2026-05-17T23:59:59.000000
54151791,100,2914498,166789711,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,VELVEN,7353098,MeLi Dedicado TD,4363967,EC-05,2026-05-17T23:59:59.000000
54151923,99,1215111,120885564,0,0,1,0,0,0,0,0,0,0,0.0,0.0,-1.3244419645612622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,ARCEDU,4433380,Liverpool Local,4363964,EC-01,2026-05-17T23:59:59.000000
54151993,96,1150012,69185725,0,1,0,0,0,0,0,0,0,0,0.0,-4.198244887879431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,HERCAR,7353098,MeLi Dedicado TD,4363967,EC-05,2026-05-17T23:59:59.000000
54152014,100,4711697,264315945,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,LOPPAB,7353098,MeLi Dedicado TD,4363967,EC-05,2026-05-17T23:59:59.000000
54192111,74,1185376,61868669,0,2,13,0,0,0,0,0,0,0,0.0,-8.145992495208272,-17.649650406284586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,OCAMA,4433638,Circuitos,4363966,EC-03,2026-05-17T23:59:59.000000
54192173,97,528017,52979884,0,0,1,0,0,0,0,0,0,0,0.0,0.0,-3.047901866795956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,DELJOS,4433387,Pilgrims Tepo,4363965,EC-02,2026-05-17T23:59:59.000000
54192280,51,889519,76358900,0,2,11,0,0,1,1,0,0,0,0.0,-10.855376894703767,-19.901524306956905,0.0,0.0,-9.04614741225314,-9.04614741225314,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,GONDAN01,4433380,Liverpool Local,4363964,EC-01,2026-05-17T23:59:59.000000
54192282,0,1231670,111000178,2,29,22,0,0,0,0,0,0,0,-130.66357059926767,-113.67730642136281,-28.745985531838876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39769,-0.17913935237112863,0,0,8,6,0,2,0,0,VELJU,4433380,Liverpool Local,4363964,EC-01,2026-05-17T23:59:59.000000
54192304,97,3262099,175698104,0,2,0,0,0,0,0,0,0,0,0.0,-2.9600769320612286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,ROCSER,4363972,MeLi Asignado,4363967,EC-05,2026-05-17T23:59:59.000000
54192340,50,2141867,143528273,0,12,6,0,0,1,1,0,0,0,0.0,-27.049477862070805,-4.508246310345133,0.0,0.0,-3.7568719252876113,-3.7568719252876113,0.0,0.0,0.0,2995917,-10.436678911338952,5,1,2,0,0,0,0,0,AGUEDW,7353084,Patieros Sucursal,4363966,EC-03,2026-05-17T23:59:59.000000
54192345,100,53623,26131750,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,ARCARM,6862126,Patieros Crisa,5021095,EC-10,2026-05-17T23:59:59.000000
54192354,70,2687643,147360769,0,15,0,0,0,1,0,0,0,0,0.0,-26.945721585790967,0.0,0.0,0.0,-2.993969065087886,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,CRUDAN01,4363972,MeLi Asignado,4363967,EC-05,2026-05-17T23:59:59.000000
54192367,69,4958773,285784140,0,32,0,0,0,0,0,0,0,0,0.0,-31.156300963968306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,GARDAN01,7353098,MeLi Dedicado TD,4363967,EC-05,2026-05-17T23:59:59.000000
54192375,61,4085747,196520682,1,7,16,0,0,2,0,0,0,0,-19.694611536152387,-8.271736845184002,-6.302275691568766,0.0,0.0,-3.9389223072304773,0.0,0.0,0.0,0.0,297926,-0.7580016438168071,0,0,0,0,0,0,0,0,LOPALE,7353098,MeLi Dedicado TD,4363967,EC-05,2026-05-17T23:59:59.000000
54192377,96,1356062,87525047,0,1,0,0,0,0,0,0,0,0,0.0,-3.5603327871439507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,MALOSC,4363972,MeLi Asignado,4363967,EC-05,2026-05-17T23:59:59.000000
54294976,27,3690737,233353482,1,34,9,0,0,1,0,0,0,0,-21.80247468188603,-44.47704835104748,-3.9244454427394855,0.0,0.0,-2.1802474681886026,0.0,0.0,0.0,0.0,167966,-0.3598960653177654,0,0,1,0,0,0,0,0,GONABE,5379379,Wm Backhaul,4363970,EC-08,2026-05-17T23:59:59.000000
54294990,42,3298087,160084176,0,37,8,0,0,0,0,0,0,0,0.0,-54.16387863631247,-3.9037029647792805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130804,-0.4085475631270389,0,0,0,0,0,0,0,0,RAMROD,7353098,MeLi Dedicado TD,4363967,EC-05,2026-05-17T23:59:59.000000
54433101,93,2362736,147843657,0,0,5,0,0,0,0,0,1,0,0.0,0.0,-3.405678840124331,0.0,0.0,0.0,0.0,0.0,-3.405678840124331,0.0,0,0.0,0,0,0,0,0,0,0,0,DIOFAB,6342974,Walmart Full SC,4363970,EC-08,2026-05-17T23:59:59.000000
54510164,64,1484362,157792509,0,5,18,0,0,0,0,0,0,0,0.0,-16.262987061107737,-19.51558447332928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,VIÑJOS,4433380,Liverpool Local,4363964,EC-01,2026-05-17T23:59:59.000000
54510168,16,3191753,161446963,1,18,2,0,0,0,0,0,0,0,-25.21097340552355,-27.227851277965446,-1.0084389362209418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9830044,-30.443570499371983,0,0,0,0,0,0,0,0,ZAPDAV,4433638,Circuitos,4363966,EC-03,2026-05-17T23:59:59.000000
54510169,93,5807952,301176517,0,9,0,0,0,0,0,0,0,0,0.0,-7.4815163761684005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,ANDVIC,7353098,MeLi Dedicado TD,4363967,EC-05,2026-05-17T23:59:59.000000
54510170,92,1743737,138552283,0,0,4,0,0,1,0,0,0,0,0.0,0.0,-3.691712683736137,0.0,0.0,-4.614640854670171,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,GOMARQ,6342838,Walmart Sencillo SC,4363970,EC-08,2026-05-17T23:59:59.000000
54510172,100,12142,1042005,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,GONMAR02,6342838,Walmart Sencillo SC,4363970,EC-08,2026-05-17T23:59:59.000000
54510174,84,504169,43137917,0,1,2,0,0,0,0,0,0,0,0.0,-9.576217498497527,-6.3841449989983525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,CRURIC01,6342838,Walmart Sencillo SC,4363970,EC-08,2026-05-17T23:59:59.000000
54510175,78,446980,35109379,0,2,0,0,0,0,0,0,0,0,0.0,-21.60289945858875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,GUZONE,6342838,Walmart Sencillo SC,4363970,EC-08,2026-05-17T23:59:59.000000
54510176,100,3958392,253755049,0,0,1,0,0,0,0,0,0,0,0.0,0.0,-0.40656509006687563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,ELIROB,6342974,Walmart Full SC,4363970,EC-08,2026-05-17T23:59:59.000000
54510177,78,941327,62512533,0,4,1,0,0,0,0,0,0,0,0.0,-20.51585474548164,-1.7096545621234702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,DELLUI,6342974,Walmart Full SC,4363970,EC-08,2026-05-17T23:59:59.000000
54510178,63,1233759,88706753,0,9,1,0,0,0,0,0,0,0,0.0,-35.219429402338704,-1.3044233111977297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,CONQUE,6342838,Walmart Sencillo SC,4363970,EC-08,2026-05-17T23:59:59.000000
54510179,75,1371830,100848129,0,7,0,0,0,0,0,0,0,0,0.0,-24.635868875881126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,CRICRI,6342838,Walmart Sencillo SC,4363970,EC-08,2026-05-17T23:59:59.000000
54510180,87,1846645,106348015,0,5,0,0,0,0,0,0,0,0,0.0,-13.072442185693514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,LEMJOS,4363972,MeLi Asignado,4363967,EC-05,2026-05-17T23:59:59.000000
54510183,0,1588482,93323346,8,5,5,0,0,0,0,0,0,0,-405.2533173180433,-15.196999399426623,-5.065666466475541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916889,-4.912431022351042,17,0,3,1,0,6,0,0,MAXRAM,4433638,Circuitos,4363966,EC-03,2026-05-17T23:59:59.000000
54510184,88,683564,90982146,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-11.771714133570521,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,SOLJAV,4433387,Pilgrims Tepo,4363965,EC-02,2026-05-17T23:59:59.000000
54510186,42,440949,35636509,0,3,7,0,0,0,0,0,0,0,0.0,-32.84755379873863,-25.548097399018932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,ROMEDU,4713211,Walmart Sencillo ,4363970,EC-08,2026-05-17T23:59:59.000000
54510679,0,1009806,58006419,1,2,2,0,0,0,2,0,0,0,-79.6858010350503,-9.562296124206036,-3.187432041402012,0.0,0.0,0.0,-15.937160207010061,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,RIVOSC,7353098,MeLi Dedicado TD,4363967,EC-05,2026-05-17T23:59:59.000000
54510680,73,235439,28135631,0,1,1,0,0,0,0,0,0,0,0.0,-20.506509117011202,-6.835503039003734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,GRACAR,4433380,Liverpool Local,4363964,EC-01,2026-05-17T23:59:59.000000
54510681,52,33829,2462982,0,0,1,0,0,0,0,0,0,0,0.0,0.0,-47.57291081616365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,ZEPOSC,7353098,MeLi Dedicado TD,4363967,EC-05,2026-05-17T23:59:59.000000
54510682,100,475056,23016034,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,BARMAR,4433638,Circuitos,4363966,EC-03,2026-05-17T23:59:59.000000
54596810,100,1211518,68041954,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,GOMSER,4363972,MeLi Asignado,4363967,EC-05,2026-05-17T23:59:59.000000
54596811,75,2760534,140648301,0,8,7,0,1,1,0,0,0,0,0.0,-13.99158858394789,-4.080880003651467,0.0,-0.25595758885135766,-2.914914288322477,0.0,0.0,0.0,0.0,1167695,-4.151116621024807,0,0,0,0,0,0,0,0,CORALO,7353098,MeLi Dedicado TD,4363967,EC-05,2026-05-17T23:59:59.000000
54596812,79,5017195,238401089,0,19,6,0,3,0,0,0,0,0,0.0,-18.283644147775796,-1.9245941208185051,0.0,-0.4530180648629504,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,MARVIC01,6342974,Walmart Full SC,4363970,EC-08,2026-05-17T23:59:59.000000
54596813,82,1645508,149289023,0,4,1,0,0,0,1,0,0,0,0.0,-11.736271108982757,-0.9780225924152298,0.0,0.0,0.0,-4.890112962076149,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,MARRON,6342974,Walmart Full SC,4363970,EC-08,2026-05-17T23:59:59.000000
54596817,100,55110,4271884,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,CONGAB,6342974,Walmart Full SC,4363970,EC-08,2026-05-17T23:59:59.000000
54596820,90,3657882,238547950,0,7,2,0,0,0,0,0,0,0,0.0,-9.239287653346938,-0.8799321574616131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50010,-0.10482169308099272,0,0,0,0,0,0,0,0,LOPNEF01,6342974,Walmart Full SC,4363970,EC-08,2026-05-17T23:59:59.000000
54596821,86,911438,74425083,0,0,8,0,0,0,0,0,0,0,0.0,0.0,-14.125757319751866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,OLMPAB,6342838,Walmart Sencillo SC,4363970,EC-08,2026-05-17T23:59:59.000000
54633161,90,167121,61740587,0,0,1,0,0,0,0,0,0,0,0.0,0.0,-9.62981312940923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,MORFRA01,6862126,Patieros Crisa,5021095,EC-10,2026-05-17T23:59:59.000000
54633163,79,2951079,151133440,0,12,0,0,0,0,0,0,0,0,0.0,-19.632271450544025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377015,-1.2472917972356086,0,0,0,0,0,0,0,0,MELVIC,4433382,Liverpool Full,4363964,EC-01,2026-05-17T23:59:59.000000
54633164,89,476710,29326229,0,0,3,0,0,0,0,0,0,0,0.0,0.0,-10.127817750833842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38019,-0.6482081279526256,0,0,0,0,0,0,0,0,ALOJES01,4433382,Liverpool Full,4363964,EC-01,2026-05-17T23:59:59.000000
54633169,22,476259,44643883,0,6,5,0,0,0,0,0,0,0,0.0,-60.82445056156419,-16.895680711545612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,SABLUI,4433380,Liverpool Local,4363964,EC-01,2026-05-17T23:59:59.000000
54633174,61,3219193,222757415,0,26,0,0,0,0,0,0,0,0,0.0,-38.99388200707447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32974,-0.07401324889678756,0,0,0,0,0,0,0,0,CHARIC,6342974,Walmart Full SC,4363970,EC-08,2026-05-17T23:59:59.000000
54633175,79,1636928,98273679,0,7,0,0,0,0,0,0,0,0,0.0,-20.64612738006803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33007,-0.16793408131184343,0,0,0,0,0,0,0,0,DELNAI,6342974,Walmart Full SC,4363970,EC-08,2026-05-17T23:59:59.000000
54633181,85,2272828,125628258,0,5,1,0,0,0,1,0,0,0,0.0,-10.621199668430695,-0.7080799778953797,0.0,0.0,0.0,-3.5403998894768987,0.0,0.0,0.0,32990,-0.13130007740774371,0,0,0,0,0,0,0,0,SANRAC,6342974,Walmart Full SC,4363970,EC-08,2026-05-17T23:59:59.000000
54633182,84,1025313,87194317,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,-7.848062006431207,0.0,0.0,-7.848062006431207,0.0,0,0.0,0,0,0,0,0,0,0,0,NARJUA,4713211,Walmart Sencillo ,4363970,EC-08,2026-05-17T23:59:59.000000
54715352,67,1895405,155107944,0,12,3,0,0,0,0,0,0,0,0.0,-30.56675697278418,-2.547229747732015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,SANVIC03,6342838,Walmart Sencillo SC,4363970,EC-08,2026-05-17T23:59:59.000000
54826405,94,3204720,219131178,0,2,0,0,0,1,0,0,0,0,0.0,-3.0130757133228494,0.0,0.0,0.0,-2.510896427769041,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,DELISA,6342974,Walmart Full SC,4363970,EC-08,2026-05-17T23:59:59.000000
55140788,91,2727873,157458978,0,5,0,0,0,0,0,0,0,0,0.0,-8.849444237323365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,MADBAR,6342974,Walmart Full SC,4363970,EC-08,2026-05-17T23:59:59.000000
55464288,100,75016,31663970,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,IREJUA,4984761,Mabe,5021095,EC-10,2026-05-17T23:59:59.000000
55520488,63,1362089,83919957,0,7,0,0,0,0,2,0,0,0,0.0,-24.812052663225387,0.0,0.0,0.0,0.0,-11.815263172964471,0.0,0.0,0.0,35001,-0.20853800008500956,0,0,0,0,0,0,0,0,URIRIG,7353098,MeLi Dedicado TD,4363967,EC-05,2026-05-17T23:59:59.000000
55520490,23,5716936,291415294,0,46,32,0,11,0,1,0,1,1,0.0,-38.84764006453809,-9.008148420762446,0.0,-1.3588854399659613,0.0,-1.4075231907441328,0.0,-1.4075231907441328,-14.07523190744133,6288960,-10.790373960263047,33,0,22,10,0,0,0,0,ALVCAR,7353098,MeLi Dedicado TD,4363967,EC-05,2026-05-17T23:59:59.000000
55520491,35,785215,52461046,0,6,8,0,0,1,0,0,0,0,0.0,-36.89205122163994,-16.39646720961775,0.0,0.0,-10.247792006011093,0.0,0.0,0.0,0.0,129936,-1.2384045869005358,0,0,0,0,0,0,0,0,GALBON,4433638,Circuitos,4363966,EC-03,2026-05-17T23:59:59.000000
55520493,100,137413,16382006,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,TOSJUA,5379379,Wm Backhaul,4363970,EC-08,2026-05-17T23:59:59.000000
55520496,96,6256048,330286426,0,4,3,0,0,0,0,0,0,0,0.0,-3.0869532970335265,-0.7717383242583815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247559,-0.37476411458701603,0,0,0,0,0,0,0,0,RUIGUI,7353098,MeLi Dedicado TD,4363967,EC-05,2026-05-17T23:59:59.000000
55520500,87,3118402,160341122,0,7,2,0,0,0,0,0,0,0,0.0,-10.83767391118913,-1.0321594201132502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323003,-1.0072369332678113,0,0,0,0,0,0,0,0,SANVIC04,4363972,MeLi Asignado,4363967,EC-05,2026-05-17T23:59:59.000000
55520502,91,2726186,148312653,0,3,1,0,0,0,0,0,0,0,0.0,-5.312952234366988,-0.5903280260407764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052021,-3.5466326666006034,0,0,0,0,0,0,0,0,ANGGIL,4363972,MeLi Asignado,4363967,EC-05,2026-05-17T23:59:59.000000
55520504,100,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,BADCHA,4433387,Pilgrims Tepo,4363965,EC-02,2026-05-17T23:59:59.000000
55520507,0,59026,6062994,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-136.32500931792768,0.0,0,0.0,0,0,0,0,0,0,0,0,CRUMAN,4363972,MeLi Asignado,4363967,EC-05,2026-05-17T23:59:59.000000
55520509,77,417284,56682309,0,0,1,0,0,0,1,0,0,0,0.0,0.0,-3.8567114962471605,0.0,0.0,0.0,-19.283557481235803,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,ISLJON01,4433387,Pilgrims Tepo,4363965,EC-02,2026-05-17T23:59:59.000000
55520514,95,6814459,332400667,0,3,9,0,0,0,0,0,0,0,0.0,-2.1254946284070386,-2.1254946284070386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238216,-0.3583265974613703,0,0,0,0,0,0,0,0,RESALD,4363972,MeLi Asignado,4363967,EC-05,2026-05-17T23:59:59.000000
55520515,69,262771,37117107,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-30.62255728371852,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,ROBDAN01,4433387,Pilgrims Tepo,4363965,EC-02,2026-05-17T23:59:59.000000
55520516,42,1382469,92309829,0,16,2,0,0,0,0,0,0,0,0.0,-55.87721098990286,-2.328217124579285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,MENJOS02,6342974,Walmart Full SC,4363970,EC-08,2026-05-17T23:59:59.000000
55520541,0,586180,66433092,0,3,3,0,0,0,1,0,1,1,0.0,-24.70929748541404,-8.236432495138015,0.0,0.0,0.0,-13.727387491896689,0.0,-13.727387491896689,-137.2738749189669,0,0.0,0,0,0,0,0,0,0,0,JIMJO05,4433384,Pipas,4363965,EC-02,2026-05-17T23:59:59.000000
55520542,51,4039709,207358132,2,0,1,0,0,0,0,0,0,0,-39.83811705249067,0.0,-0.3983811705249066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3743866,-9.027535992656414,0,0,0,0,0,0,0,0,MATOSC,4433638,Circuitos,4363966,EC-03,2026-05-17T23:59:59.000000
55520543,0,50569,16335378,1,0,0,0,0,0,0,0,0,0,-1591.2357373094187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1,0,0,DELALE01,6862126,Patieros Crisa,5021095,EC-10,2026-05-17T23:59:59.000000
55520547,60,599127,67209467,0,1,12,0,0,0,0,0,0,0,0.0,-8.058445037529605,-32.23378015011841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,TINJOS,4433380,Liverpool Local,4363964,EC-01,2026-05-17T23:59:59.000000
55520549,52,1203042,62236940,0,12,0,0,0,0,0,0,0,0,0.0,-48.15823886447854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,MEJSAU,7353098,MeLi Dedicado TD,4363967,EC-05,2026-05-17T23:59:59.000000
55749760,49,1447926,87115337,0,12,10,0,0,0,0,0,0,0,0.0,-40.013359798774246,-11.11482216632618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,CALISI,5379379,Wm Backhaul,4363970,EC-08,2026-05-17T23:59:59.000000
